video_num,image,infection,patient,class_label,image_path
30,233.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/233.tif
30,032.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/032.tif
30,127.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/127.tif
30,040.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/040.tif
30,025.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/025.tif
30,205.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/205.tif
30,230.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/230.tif
30,168.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/168.tif
30,007.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/007.tif
30,004.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/004.tif
30,036.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/036.tif
30,104.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/104.tif
30,138.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/138.tif
30,149.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/149.tif
30,225.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/225.tif
30,019.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/019.tif
30,143.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/143.tif
30,249.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/249.tif
30,050.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/050.tif
30,159.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/159.tif
30,251.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/251.tif
30,163.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/163.tif
30,177.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/177.tif
30,066.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/066.tif
30,042.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/042.tif
30,250.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/250.tif
30,227.tif,ca,11,0,/asbdata/Arjun/Bloodi/TIFF8/30/227.tif
31,246.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/246.tif
31,094.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/094.tif
31,158.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/158.tif
31,062.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/062.tif
31,174.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/174.tif
31,172.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/172.tif
31,222.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/222.tif
31,087.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/087.tif
31,005.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/005.tif
31,046.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/046.tif
31,145.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/145.tif
31,112.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/112.tif
31,022.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/022.tif
31,232.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/232.tif
31,091.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/091.tif
31,024.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/024.tif
31,123.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/123.tif
31,011.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/011.tif
31,234.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/234.tif
31,187.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/187.tif
31,035.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/035.tif
31,180.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/180.tif
31,186.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/186.tif
31,118.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/118.tif
31,098.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/098.tif
31,160.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/160.tif
31,114.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/114.tif
31,059.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/059.tif
31,064.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/064.tif
31,161.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/161.tif
31,102.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/102.tif
31,002.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/002.tif
31,226.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/226.tif
31,242.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/242.tif
31,043.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/043.tif
31,037.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/037.tif
31,132.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/132.tif
31,054.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/054.tif
31,165.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/165.tif
31,240.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/240.tif
31,201.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/201.tif
31,229.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/229.tif
31,047.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/047.tif
31,071.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/071.tif
31,130.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/130.tif
31,030.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/030.tif
31,244.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/244.tif
31,235.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/235.tif
31,078.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/078.tif
31,209.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/209.tif
31,070.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/070.tif
31,003.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/003.tif
31,134.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/134.tif
31,259.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/259.tif
31,023.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/023.tif
31,065.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/065.tif
31,073.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/073.tif
31,090.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/090.tif
31,034.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/034.tif
31,135.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/135.tif
31,013.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/013.tif
31,031.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/031.tif
31,077.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/077.tif
31,012.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/012.tif
31,243.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/243.tif
31,099.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/099.tif
31,120.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/120.tif
31,152.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/152.tif
31,017.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/017.tif
31,128.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/128.tif
31,092.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/092.tif
31,111.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/111.tif
31,181.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/181.tif
31,221.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/221.tif
31,133.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/133.tif
31,212.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/212.tif
31,150.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/150.tif
31,153.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/153.tif
31,137.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/137.tif
31,178.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/178.tif
31,203.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/203.tif
31,008.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/008.tif
31,067.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/067.tif
31,026.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/026.tif
31,170.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/170.tif
31,082.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/082.tif
31,207.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/207.tif
31,048.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/048.tif
31,115.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/115.tif
31,245.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/245.tif
31,110.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/110.tif
31,051.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/051.tif
31,044.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/044.tif
31,058.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/058.tif
31,009.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/009.tif
31,131.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/131.tif
31,155.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/155.tif
31,074.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/074.tif
31,020.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/020.tif
31,197.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/197.tif
31,116.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/116.tif
31,126.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/126.tif
31,166.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/166.tif
31,086.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/086.tif
31,179.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/179.tif
31,016.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/016.tif
31,176.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/176.tif
31,196.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/196.tif
31,142.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/142.tif
31,216.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/216.tif
31,231.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/231.tif
31,052.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/052.tif
31,191.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/191.tif
31,018.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/018.tif
31,028.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/028.tif
31,055.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/055.tif
31,108.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/108.tif
31,219.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/219.tif
31,184.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/184.tif
31,147.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/147.tif
31,257.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/257.tif
31,210.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/210.tif
31,189.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/189.tif
31,241.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/241.tif
31,136.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/136.tif
31,183.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/183.tif
31,193.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/193.tif
31,218.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/218.tif
31,188.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/188.tif
31,117.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/117.tif
31,156.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/156.tif
31,129.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/129.tif
31,069.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/069.tif
31,139.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/139.tif
31,075.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/075.tif
31,063.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/063.tif
31,038.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/038.tif
31,206.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/206.tif
31,041.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/041.tif
31,253.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/253.tif
31,238.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/238.tif
31,095.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/095.tif
31,106.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/106.tif
31,254.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/254.tif
31,162.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/162.tif
31,167.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/167.tif
31,039.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/039.tif
31,214.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/214.tif
31,107.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/107.tif
31,045.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/045.tif
31,256.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/256.tif
31,140.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/140.tif
31,190.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/190.tif
31,255.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/255.tif
31,057.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/057.tif
31,083.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/083.tif
31,010.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/010.tif
31,215.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/215.tif
31,192.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/192.tif
31,228.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/228.tif
31,236.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/236.tif
31,199.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/199.tif
31,252.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/252.tif
31,248.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/248.tif
31,015.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/015.tif
31,097.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/097.tif
31,217.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/217.tif
31,185.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/185.tif
31,208.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/208.tif
31,079.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/079.tif
31,239.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/239.tif
31,093.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/093.tif
31,148.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/148.tif
31,122.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/122.tif
31,202.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/202.tif
31,211.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/211.tif
31,125.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/125.tif
31,053.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/053.tif
31,076.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/076.tif
31,144.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/144.tif
31,109.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/109.tif
31,121.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/121.tif
31,061.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/061.tif
31,169.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/169.tif
31,096.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/096.tif
31,027.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/027.tif
31,260.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/260.tif
31,141.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/141.tif
31,103.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/103.tif
31,220.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/220.tif
31,113.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/113.tif
31,247.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/247.tif
31,072.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/072.tif
31,014.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/014.tif
31,198.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/198.tif
31,204.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/204.tif
31,006.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/006.tif
31,068.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/068.tif
31,080.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/080.tif
31,085.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/085.tif
31,001.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/001.tif
31,033.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/033.tif
31,194.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/194.tif
31,237.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/237.tif
31,213.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/213.tif
31,105.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/105.tif
31,089.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/089.tif
31,124.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/124.tif
31,146.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/146.tif
31,119.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/119.tif
31,084.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/084.tif
31,157.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/157.tif
31,021.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/021.tif
31,088.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/088.tif
31,182.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/182.tif
31,101.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/101.tif
31,223.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/223.tif
31,175.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/175.tif
31,164.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/164.tif
31,173.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/173.tif
31,224.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/224.tif
31,195.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/195.tif
31,056.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/056.tif
31,029.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/029.tif
31,151.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/151.tif
31,100.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/100.tif
31,049.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/049.tif
31,154.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/154.tif
31,258.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/258.tif
31,060.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/060.tif
31,081.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/081.tif
31,171.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/171.tif
31,200.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/200.tif
31,233.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/233.tif
31,032.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/032.tif
31,127.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/127.tif
31,040.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/040.tif
31,025.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/025.tif
31,205.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/205.tif
31,230.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/230.tif
31,168.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/168.tif
31,007.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/007.tif
31,004.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/004.tif
31,036.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/036.tif
31,104.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/104.tif
31,138.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/138.tif
31,149.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/149.tif
31,225.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/225.tif
31,019.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/019.tif
31,143.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/143.tif
31,249.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/249.tif
31,050.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/050.tif
31,159.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/159.tif
31,251.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/251.tif
31,163.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/163.tif
31,177.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/177.tif
31,066.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/066.tif
31,042.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/042.tif
31,250.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/250.tif
31,227.tif,cg,11,1,/asbdata/Arjun/Bloodi/TIFF8/31/227.tif
32,246.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/246.tif
32,094.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/094.tif
32,158.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/158.tif
32,062.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/062.tif
32,174.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/174.tif
32,172.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/172.tif
32,222.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/222.tif
32,087.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/087.tif
32,005.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/005.tif
32,046.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/046.tif
32,145.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/145.tif
32,112.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/112.tif
32,022.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/022.tif
32,232.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/232.tif
32,091.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/091.tif
32,024.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/024.tif
32,123.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/123.tif
32,011.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/011.tif
32,234.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/234.tif
32,187.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/187.tif
32,035.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/035.tif
32,180.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/180.tif
32,186.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/186.tif
32,118.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/118.tif
32,098.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/098.tif
32,160.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/160.tif
32,114.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/114.tif
32,059.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/059.tif
32,064.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/064.tif
32,161.tif,mock,11,2,/asbdata/Arjun/Bloodi/TIFF8/32/161.tif
